Province,District,Sector,Cell,Village
EASTERN PROVINCE,Nyagatare,KIYOMBE,Karambo,Kakagaju
EASTERN PROVINCE,Nyagatare,KIYOMBE,Karambo,Kitaburimbi
EASTERN PROVINCE,Nyagatare,KIYOMBE,Karambo,Nkana
EASTERN PROVINCE,Nyagatare,KIYOMBE,Karambo,Nyakabungo
EASTERN PROVINCE,Nyagatare,KIYOMBE,Karambo,Rwemisavu
EASTERN PROVINCE,Nyagatare,KIYOMBE,Karambo,Rwengugwe
EASTERN PROVINCE,Nyagatare,KIYOMBE,Karujumba,Kabare
EASTERN PROVINCE,Nyagatare,KIYOMBE,Karujumba,Kagorogoro
EASTERN PROVINCE,Nyagatare,KIYOMBE,Karujumba,Karujumba
EASTERN PROVINCE,Nyagatare,KIYOMBE,Karujumba,Katoma
EASTERN PROVINCE,Nyagatare,KIYOMBE,Karujumba,Kenzizi
EASTERN PROVINCE,Nyagatare,KIYOMBE,Tovu,Gasyata
EASTERN PROVINCE,Nyagatare,KIYOMBE,Tovu,Gatyazo
EASTERN PROVINCE,Nyagatare,MATIMBA,Bwera,Ntoma
EASTERN PROVINCE,Nyagatare,MATIMBA,Byimana,I
EASTERN PROVINCE,Nyagatare,MATIMBA,Byimana,I
EASTERN PROVINCE,Nyagatare,MATIMBA,Cyembogo,Kabeza
EASTERN PROVINCE,Nyagatare,MATIMBA,Kagitumba,Munini
EASTERN PROVINCE,Nyagatare,MATIMBA,Kagitumba,Musenyi
EASTERN PROVINCE,Nyagatare,MATIMBA,Kagitumba,Nziranziza
EASTERN PROVINCE,Nyagatare,MATIMBA,Matimba,Wa5
EASTERN PROVINCE,Nyagatare,MATIMBA,Rwentanga,I
EASTERN PROVINCE,Nyagatare,MATIMBA,Rwentanga,Ii
EASTERN PROVINCE,Nyagatare,MATIMBA,Rwentanga,Ii
EASTERN PROVINCE,Nyagatare,MATIMBA,Rwentanga,Rwentanga
EASTERN PROVINCE,Nyagatare,MIMURI,Bibare,Bibare
EASTERN PROVINCE,Nyagatare,MIMURI,Bibare,Nyaruziba
EASTERN PROVINCE,Nyagatare,MIMURI,Gakoma,Gakoma
EASTERN PROVINCE,Nyagatare,MIMURI,Gakoma,Kanyinya
EASTERN PROVINCE,Nyagatare,MIMURI,Gakoma,Kumusaraba
EASTERN PROVINCE,Nyagatare,MIMURI,Gakoma,Nyarwina
EASTERN PROVINCE,Nyagatare,MIMURI,Mahoro,Cyabwana
EASTERN PROVINCE,Nyagatare,MIMURI,Mahoro,Gitwe
EASTERN PROVINCE,Nyagatare,MIMURI,Mahoro,Iterambere
EASTERN PROVINCE,Nyagatare,MIMURI,Mahoro,Mizero
EASTERN PROVINCE,Nyagatare,MIMURI,Mahoro,Nyagahita
EASTERN PROVINCE,Nyagatare,MIMURI,Mahoro,Rebero
EASTERN PROVINCE,Nyagatare,MIMURI,Mahoro,Rubumba
EASTERN PROVINCE,Nyagatare,MIMURI,Mahoro,Shenga
EASTERN PROVINCE,Nyagatare,MIMURI,Rugari,Isangano
EASTERN PROVINCE,Nyagatare,MIMURI,Rugari,Nteko
EASTERN PROVINCE,Nyagatare,MIMURI,Rugari,Rebero
EASTERN PROVINCE,Nyagatare,MIMURI,Rugari,Ubumwe
EASTERN PROVINCE,Nyagatare,MIMURI,Rugari,Urumuri
EASTERN PROVINCE,Nyagatare,MUKAMA,Bufunda,Bufunda
EASTERN PROVINCE,Nyagatare,MUKAMA,Bufunda,Kibihanga
EASTERN PROVINCE,Nyagatare,MUKAMA,Bufunda,Nyakajeje
EASTERN PROVINCE,Nyagatare,MUKAMA,Bufunda,Rebero
EASTERN PROVINCE,Nyagatare,MUKAMA,Gatete,I
EASTERN PROVINCE,Nyagatare,MUKAMA,Gatete,Rutete
EASTERN PROVINCE,Nyagatare,MUKAMA,Gatete,Ryandahuka
EASTERN PROVINCE,Nyagatare,MUKAMA,Gihengeri,Gihengeri
EASTERN PROVINCE,Nyagatare,MUKAMA,Gihengeri,Gishoro
EASTERN PROVINCE,Nyagatare,MUKAMA,Gihengeri,Ii
EASTERN PROVINCE,Nyagatare,MUKAMA,Gishororo,Akinyambo
EASTERN PROVINCE,Nyagatare,MUKAMA,Gishororo,Byumba
EASTERN PROVINCE,Nyagatare,MUKAMA,Gishororo,Kabeza
EASTERN PROVINCE,Nyagatare,MUKAMA,Gishororo,Kabukunzi
EASTERN PROVINCE,Nyagatare,MUKAMA,Gishororo,Kisaro
EASTERN PROVINCE,Nyagatare,MUKAMA,Kagina,Cyabahurura
EASTERN PROVINCE,Nyagatare,MUKAMA,Kagina,Kagonga
EASTERN PROVINCE,Nyagatare,MUKAMA,Kagina,Kireranyana
EASTERN PROVINCE,Nyagatare,MUKAMA,Kagina,Ngoma
EASTERN PROVINCE,Nyagatare,MUKAMA,Kagina,Nyagatare
EASTERN PROVINCE,Nyagatare,MUKAMA,Kagina,Nyakagarama
EASTERN PROVINCE,Nyagatare,MUKAMA,Kagina,Nyakarama
EASTERN PROVINCE,Nyagatare,MUKAMA,Rugarama,Bukire
EASTERN PROVINCE,Nyagatare,MUKAMA,Rugarama,Byimana
EASTERN PROVINCE,Nyagatare,MUKAMA,Rugarama,Kibondo
EASTERN PROVINCE,Nyagatare,MUKAMA,Rugarama,Kireranyana
EASTERN PROVINCE,Nyagatare,MUKAMA,Rugarama,Sipure
EASTERN PROVINCE,Nyagatare,MUSHERI,Kibirizi,Nyamisange
EASTERN PROVINCE,Nyagatare,MUSHERI,Kijojo,Kagwegwe
EASTERN PROVINCE,Nyagatare,MUSHERI,Musheri,Musheri
EASTERN PROVINCE,Nyagatare,MUSHERI,Ntoma,Ntoma
EASTERN PROVINCE,Nyagatare,MUSHERI,Ntoma,Rukundo
EASTERN PROVINCE,Nyagatare,MUSHERI,Nyagatabire,Nyagatabire
EASTERN PROVINCE,Nyagatare,MUSHERI,Nyagatabire,Rugarama
EASTERN PROVINCE,Nyagatare,MUSHERI,Nyamiyonga,Shirimpumu
EASTERN PROVINCE,Nyagatare,MUSHERI,Rugarama,Humure
EASTERN PROVINCE,Nyagatare,MUSHERI,Rugarama,Karambi
EASTERN PROVINCE,Nyagatare,MUSHERI,Rugarama,Rebero
EASTERN PROVINCE,Nyagatare,NYAGATARBEarija,Barija,A
EASTERN PROVINCE,Nyagatare,NYAGATARBEushoga,Ruhuha,I
EASTERN PROVINCE,Nyagatare,NYAGATARBEushoga,Ruhuha,Ii
EASTERN PROVINCE,Nyagatare,NYAGATARGEakirage,Kiboga,I
EASTERN PROVINCE,Nyagatare,NYAGATARGEakirage,Kiboga,Ii
EASTERN PROVINCE,Nyagatare,NYAGATARNEyagatare,Mirama,I
EASTERN PROVINCE,Nyagatare,NYAGATARNEyagatare,Mirama,Ii
EASTERN PROVINCE,Nyagatare,NYAGATARNEyagatare,Nyagatare,I
EASTERN PROVINCE,Nyagatare,NYAGATARNEyagatare,Nyagatare,Ii
EASTERN PROVINCE,Nyagatare,NYAGATARNEyagatare,Nyagatare,Iii
EASTERN PROVINCE,Nyagatare,RUKOMO,Gahurura,Amahoro
EASTERN PROVINCE,Nyagatare,RUKOMO,Gahurura,Busasamana
EASTERN PROVINCE,Nyagatare,RUKOMO,Gahurura,Isangano
EASTERN PROVINCE,Nyagatare,RUKOMO,Gahurura,I
EASTERN PROVINCE,Nyagatare,RUKOMO,Gahurura,Rambura
EASTERN PROVINCE,Nyagatare,RUKOMO,Gahurura,Ruyonza
EASTERN PROVINCE,Nyagatare,RUKOMO,Gahurura,Ubumwe
EASTERN PROVINCE,Nyagatare,RUKOMO,Gahurura,Urugwiro
EASTERN PROVINCE,Nyagatare,RUKOMO,Gahurura,Urukundo
EASTERN PROVINCE,Nyagatare,RUKOMO,Gashenyi,Gashenyi
EASTERN PROVINCE,Nyagatare,RUKOMO,Gashenyi,Huriro
EASTERN PROVINCE,Nyagatare,RUKOMO,Gashenyi,Kiyovu
EASTERN PROVINCE,Nyagatare,RUKOMO,Gashenyi,Murore
EASTERN PROVINCE,Nyagatare,RUKOMO,Gashenyi,Nyamirambo
EASTERN PROVINCE,Nyagatare,RUKOMO,Gashenyi,Rebero
EASTERN PROVINCE,Nyagatare,RUKOMO,Gashenyi,Rukomo
EASTERN PROVINCE,Nyagatare,RUKOMO,Gashenyi,Rurembo
EASTERN PROVINCE,Nyagatare,RUKOMO,Nyakagarama,Akamashama
EASTERN PROVINCE,Nyagatare,RUKOMO,Nyakagarama,Amahoro
EASTERN PROVINCE,Nyagatare,RUKOMO,Nyakagarama,Gashenyi
EASTERN PROVINCE,Nyagatare,RUKOMO,Nyakagarama,Gashura
EASTERN PROVINCE,Nyagatare,RUKOMO,Nyakagarama,Karugondo
EASTERN PROVINCE,Nyagatare,RUKOMO,Nyakagarama,Nyakagarama
EASTERN PROVINCE,Nyagatare,RUKOMO,Nyakagarama,Nyamworoma
EASTERN PROVINCE,Nyagatare,RUKOMO,Rukomo,Amahoro
EASTERN PROVINCE,Nyagatare,RUKOMO,Rukomo,Isangano
EASTERN PROVINCE,Nyagatare,RUKOMO,Rukomo,Kabeza
EASTERN PROVINCE,Nyagatare,RUKOMO,Rukomo,Mwurirwa
EASTERN PROVINCE,Nyagatare,RUKOMO,Rukomo,Nyange
EASTERN PROVINCE,Nyagatare,RUKOMO,Rukomo,Nyarubuye
EASTERN PROVINCE,Nyagatare,RUKOMO,Rukomo,Nyarurama
EASTERN PROVINCE,Nyagatare,RUKOMO,Rurenge,Akajuka
EASTERN PROVINCE,Nyagatare,RUKOMO,Rurenge,Benishyaka
EASTERN PROVINCE,Nyagatare,RUKOMO,Rurenge,Biryogo
EASTERN PROVINCE,Nyagatare,RUKOMO,Rurenge,Kabeza
EASTERN PROVINCE,Nyagatare,RUKOMO,Rurenge,Kabusunzu
EASTERN PROVINCE,Nyagatare,RUKOMO,Rurenge,Nyamirambo
EASTERN PROVINCE,Nyagatare,RUKOMO,Rurenge,Rurenge
EASTERN PROVINCE,Nyagatare,RUKOMO,Rurenge,Rwiju
EASTERN PROVINCE,Nyagatare,RWEMPASHCAyenjonjo,Rutare,II
EASTERN PROVINCE,Nyagatare,RWIMIYAGAGacundezi,Gacundezi,Ii
EASTERN PROVINCE,Nyagatare,RWIMIYAGAKabeza,Kabeza,Centre
EASTERN PROVINCE,Nyagatare,RWIMIYAGAKirebe,Gatebe,Ii
EASTERN PROVINCE,Nyagatare,RWIMIYAGANyarupfubire,Nyakagando,Ii
EASTERN PROVINCE,Nyagatare,TABAGWE,Gishuro,Kaborogota
EASTERN PROVINCE,Nyagatare,TABAGWE,Gitengure,Gitengure
EASTERN PROVINCE,Nyagatare,TABAGWE,Gitengure,Nshuri
EASTERN PROVINCE,Nyagatare,TABAGWE,Nkoma,Agafaru
EASTERN PROVINCE,Nyagatare,TABAGWE,Nkoma,Mutozo
EASTERN PROVINCE,Nyagatare,TABAGWE,Nyabitekeri,Kamate
EASTERN PROVINCE,Nyagatare,TABAGWE,Nyabitekeri,Kangoma
EASTERN PROVINCE,Nyagatare,TABAGWE,Nyagatoma,Agafaro
EASTERN PROVINCE,Nyagatare,TABAGWE,Shonga,Gikoba
EASTERN PROVINCE,Nyagatare,TABAGWE,Shonga,Nyakigando
EASTERN PROVINCE,Nyagatare,TABAGWE,Tabagwe,Gakamba
EASTERN PROVINCE,Nyagatare,TABAGWE,Tabagwe,Kagarama
EASTERN PROVINCE,Nyagatare,TABAGWE,Tabagwe,Tabagwe
EASTERN PROVINCE,Gatsibo,Gasange,Kigabiro,Kabuye
EASTERN PROVINCE,Gatsibo,Gasange,Kigabiro,Kigabiro
EASTERN PROVINCE,Gatsibo,Gasange,Kigabiro,Maya
EASTERN PROVINCE,Gatsibo,Gasange,Kigabiro,Munini
EASTERN PROVINCE,Gatsibo,Gasange,Kimana,Kagarama
EASTERN PROVINCE,Gatsibo,Gasange,Kimana,Rugarama
EASTERN PROVINCE,Gatsibo,Gasange,Teme,Kinunga
EASTERN PROVINCE,Gatsibo,Gasange,Viro,I
EASTERN PROVINCE,Gatsibo,Gasange,Viro,Kagogo
EASTERN PROVINCE,Gatsibo,Gatsibo,Gatsibo,Gatare
EASTERN PROVINCE,Gatsibo,Gatsibo,Gatsibo,Mukwiza
EASTERN PROVINCE,Gatsibo,Gatsibo,Gatsibo,Nyakagarama
EASTERN PROVINCE,Gatsibo,Gatsibo,Gatsibo,Nyamuduha
EASTERN PROVINCE,Gatsibo,Gatsibo,Manishya,Nyarukoni
EASTERN PROVINCE,Gatsibo,Gatsibo,Manishya,Rugarama
EASTERN PROVINCE,Gatsibo,Gatsibo,Mugera,Kiraritsi
EASTERN PROVINCE,Gatsibo,Gatsibo,Mugera,Rurama
EASTERN PROVINCE,Gatsibo,Gatsibo,Nyagahanga,Nyagahanga
EASTERN PROVINCE,Gatsibo,Gatsibo,Nyagahanga,Rugarama
EASTERN PROVINCE,Gatsibo,Gitoki,Bukomane,Bukomane
EASTERN PROVINCE,Gatsibo,Gitoki,Bukomane,Gisaka
EASTERN PROVINCE,Gatsibo,Gitoki,Bukomane,Rwagitima
EASTERN PROVINCE,Gatsibo,Gitoki,Cyabusheshe,Binunga
EASTERN PROVINCE,Gatsibo,Gitoki,Karubungo,Kagugu
EASTERN PROVINCE,Gatsibo,Gitoki,Karubungo,Karubungo
EASTERN PROVINCE,Gatsibo,Gitoki,Karubungo,Kinyange
EASTERN PROVINCE,Gatsibo,Gitoki,Karubungo,Nyagacyamo
EASTERN PROVINCE,Gatsibo,Gitoki,Mpondwa,Bukira
EASTERN PROVINCE,Gatsibo,Gitoki,Nyamirama,Gahabo
EASTERN PROVINCE,Gatsibo,Gitoki,Nyamirama,Kinteko
EASTERN PROVINCE,Gatsibo,Gitoki,Nyamirama,Mwanama
EASTERN PROVINCE,Gatsibo,Gitoki,Nyamirama,Nyabikenke
EASTERN PROVINCE,Gatsibo,Gitoki,Nyamirama,Nyamuraza
EASTERN PROVINCE,Gatsibo,Gitoki,Nyamirama,Rukiri
EASTERN PROVINCE,Gatsibo,Gitoki,Rubira,Gakiri
EASTERN PROVINCE,Gatsibo,Gitoki,Rubira,Rwintama
EASTERN PROVINCE,Gatsibo,Kabarore,Kabarore,Bihinga
EASTERN PROVINCE,Gatsibo,Kabarore,Kabarore,I
EASTERN PROVINCE,Gatsibo,Kabarore,Kabarore,Kabaroreii
EASTERN PROVINCE,Gatsibo,Kabarore,Kabarore,Kabingo
EASTERN PROVINCE,Gatsibo,Kabarore,Kabeza,Gatoki
EASTERN PROVINCE,Gatsibo,Kabarore,Kabeza,Kabeza
EASTERN PROVINCE,Gatsibo,Kabarore,Kabeza,Mishenyi
EASTERN PROVINCE,Gatsibo,Kabarore,Kabeza,Gatoki
EASTERN PROVINCE,Gatsibo,Kabarore,Karenge,Karenge
EASTERN PROVINCE,Gatsibo,Kabarore,Karenge,Mutarama
EASTERN PROVINCE,Gatsibo,Kabarore,Karenge,Nyarubuye
EASTERN PROVINCE,Gatsibo,Kabarore,Marimba,Kabare
EASTERN PROVINCE,Gatsibo,Kabarore,Marimba,Kanteri
EASTERN PROVINCE,Gatsibo,Kabarore,Marimba,Marimba
EASTERN PROVINCE,Gatsibo,Kabarore,Marimba,Nyarwanya
EASTERN PROVINCE,Gatsibo,Kabarore,Marimba,Rebero
EASTERN PROVINCE,Gatsibo,Kabarore,Marimba,Rutenderi
EASTERN PROVINCE,Gatsibo,Kabarore,Marimba,Rwimbogo
EASTERN PROVINCE,Gatsibo,Kabarore,Nyabikiri,Kabeza
EASTERN PROVINCE,Gatsibo,Kabarore,Nyabikiri,Nyabikiri
EASTERN PROVINCE,Gatsibo,Kabarore,Simbwa,I
EASTERN PROVINCE,Gatsibo,Kabarore,Simbwa,Ii
EASTERN PROVINCE,Gatsibo,Kabarore,Simbwa,Ruhuha
EASTERN PROVINCE,Gatsibo,Kabarore,Simbwa,Simbwa
EASTERN PROVINCE,Gatsibo,Kageyo,Busetsa,Nyarubuye
EASTERN PROVINCE,Gatsibo,Kageyo,Gituza,Gisiza
EASTERN PROVINCE,Gatsibo,Kageyo,Nyagisozi,Agatare
EASTERN PROVINCE,Gatsibo,Kageyo,Nyagisozi,Kageyo
EASTERN PROVINCE,Gatsibo,Kageyo,Nyagisozi,Kinyana
EASTERN PROVINCE,Gatsibo,Kageyo,Nyagisozi,Rukira
EASTERN PROVINCE,Gatsibo,Kiramuruzi,Akabuga,Bushenyi
EASTERN PROVINCE,Gatsibo,Kiramuruzi,Akabuga,Kiramuruzi
EASTERN PROVINCE,Gatsibo,Kiramuruzi,Akabuga,Kiyogori
EASTERN PROVINCE,Gatsibo,Kiramuruzi,Gakenke,Akabingo
EASTERN PROVINCE,Gatsibo,Kiramuruzi,Gakenke,Akamasine
EASTERN PROVINCE,Gatsibo,Kiramuruzi,Gakenke,Akurusizi
EASTERN PROVINCE,Gatsibo,Kiramuruzi,Gakenke,Kayita
EASTERN PROVINCE,Gatsibo,Kiramuruzi,Gakenke,Nyakagarama
EASTERN PROVINCE,Gatsibo,Kiramuruzi,Gakenke,Nyamarebe
EASTERN PROVINCE,Gatsibo,Kiramuruzi,Gakenke,Rwagashyaba
EASTERN PROVINCE,Gatsibo,Kiramuruzi,Gakenke,Umurehe
EASTERN PROVINCE,Gatsibo,Kiramuruzi,Gakoni,Karuhura
EASTERN PROVINCE,Gatsibo,Kiramuruzi,Gakoni,Kiyovu
EASTERN PROVINCE,Gatsibo,Kiramuruzi,Gakoni,Rwajembe
EASTERN PROVINCE,Gatsibo,Kiramuruzi,Nyabisindu,Akabare
EASTERN PROVINCE,Gatsibo,Kiramuruzi,Nyabisindu,Bushenyi
EASTERN PROVINCE,Gatsibo,Kiramuruzi,Nyabisindu,Nyagashenyi
EASTERN PROVINCE,Gatsibo,Kiziguro,Agakomeye,Agatovu
EASTERN PROVINCE,Gatsibo,Kiziguro,Agakomeye,Akabingo
EASTERN PROVINCE,Gatsibo,Kiziguro,Agakomeye,Bishenyi
EASTERN PROVINCE,Gatsibo,Kiziguro,Agakomeye,Bwiza
EASTERN PROVINCE,Gatsibo,Kiziguro,Agakomeye,Isangano
EASTERN PROVINCE,Gatsibo,Kiziguro,Agakomeye,Ishanti
EASTERN PROVINCE,Gatsibo,Kiziguro,Agakomeye,Ubutatu
EASTERN PROVINCE,Gatsibo,Kiziguro,Mbogo,Akabuye
EASTERN PROVINCE,Gatsibo,Kiziguro,Mbogo,Nyakabungo
EASTERN PROVINCE,Gatsibo,Kiziguro,Ndatemwa,Akabagendo
EASTERN PROVINCE,Gatsibo,Kiziguro,Ndatemwa,Akamamesa
EASTERN PROVINCE,Gatsibo,Kiziguro,Ndatemwa,Bidudu
EASTERN PROVINCE,Gatsibo,Kiziguro,Ndatemwa,Gakunyu
EASTERN PROVINCE,Gatsibo,Kiziguro,Ndatemwa,Gihinga
EASTERN PROVINCE,Gatsibo,Kiziguro,Ndatemwa,Kabukungu
EASTERN PROVINCE,Gatsibo,Kiziguro,Ndatemwa,Kigarama
EASTERN PROVINCE,Gatsibo,Kiziguro,Ndatemwa,Kinunga
EASTERN PROVINCE,Gatsibo,Kiziguro,Ndatemwa,Nyagashenyi
EASTERN PROVINCE,Gatsibo,Kiziguro,Rubona,Amarende
EASTERN PROVINCE,Gatsibo,Kiziguro,Rubona,Kigabiro
EASTERN PROVINCE,Gatsibo,Kiziguro,Rubona,Kigoroba
EASTERN PROVINCE,Gatsibo,Kiziguro,Rubona,Kinimba
EASTERN PROVINCE,Gatsibo,Kiziguro,Rubona,Nyagasambu
EASTERN PROVINCE,Gatsibo,Kiziguro,Rubona,Rubira
EASTERN PROVINCE,Gatsibo,Kiziguro,Rubona,Tubindi
EASTERN PROVINCE,Gatsibo,Muhura,Bibare,Akagasaro
EASTERN PROVINCE,Gatsibo,Muhura,Bibare,Kinyaga
EASTERN PROVINCE,Gatsibo,Muhura,Bibare,Musasa
EASTERN PROVINCE,Gatsibo,Muhura,Gakorokombe,Agahama
EASTERN PROVINCE,Gatsibo,Muhura,Gakorokombe,Biniga
EASTERN PROVINCE,Gatsibo,Muhura,Gakorokombe,Urubiri
EASTERN PROVINCE,Gatsibo,Muhura,Gakorokombe,Urugarama
EASTERN PROVINCE,Gatsibo,Muhura,Mamfu,Agatagara
EASTERN PROVINCE,Gatsibo,Muhura,Mamfu,Kamugenge
EASTERN PROVINCE,Gatsibo,Muhura,Mamfu,Kaziga
EASTERN PROVINCE,Gatsibo,Muhura,Mamfu,Ruhinga
EASTERN PROVINCE,Gatsibo,Muhura,Rumuli,Gihembe
EASTERN PROVINCE,Gatsibo,Muhura,Rumuli,Kabeza
EASTERN PROVINCE,Gatsibo,Muhura,Rumuli,Karama
EASTERN PROVINCE,Gatsibo,Muhura,Rumuli,Kigarama
EASTERN PROVINCE,Gatsibo,Muhura,Rumuli,Ntungamo
EASTERN PROVINCE,Gatsibo,Muhura,Rumuli,Nyange
EASTERN PROVINCE,Gatsibo,Muhura,Taba,I
EASTERN PROVINCE,Gatsibo,Muhura,Taba,Gahanga
EASTERN PROVINCE,Gatsibo,Muhura,Taba,Gatare
EASTERN PROVINCE,Gatsibo,Muhura,Taba,Mayora
EASTERN PROVINCE,Gatsibo,Muhura,Taba,Ruhenda
EASTERN PROVINCE,Gatsibo,Muhura,Taba,Taba
EASTERN PROVINCE,Gatsibo,Murambi,Murambi,Agatagara
EASTERN PROVINCE,Gatsibo,Murambi,Murambi,Akamashya
EASTERN PROVINCE,Gatsibo,Murambi,Murambi,Byimana
EASTERN PROVINCE,Gatsibo,Murambi,Murambi,Kabarondo
EASTERN PROVINCE,Gatsibo,Murambi,Murambi,Kabuga
EASTERN PROVINCE,Gatsibo,Murambi,Murambi,Kigote
EASTERN PROVINCE,Gatsibo,Murambi,Murambi,Kiniga
EASTERN PROVINCE,Gatsibo,Murambi,Murambi,Mataba
EASTERN PROVINCE,Gatsibo,Murambi,Murambi,Ryampunga
EASTERN PROVINCE,Gatsibo,Murambi,Murambi,Urugarama
EASTERN PROVINCE,Gatsibo,Murambi,Nyamiyaga,Bweranyange
EASTERN PROVINCE,Gatsibo,Murambi,Nyamiyaga,Kabeza
EASTERN PROVINCE,Gatsibo,Murambi,Nyamiyaga,Kagenge
EASTERN PROVINCE,Gatsibo,Murambi,Nyamiyaga,Kiniga
EASTERN PROVINCE,Gatsibo,Murambi,Nyamiyaga,Runyinya
EASTERN PROVINCE,Gatsibo,Murambi,Rwankuba,Akarambo
EASTERN PROVINCE,Gatsibo,Murambi,Rwankuba,Akayenzi
EASTERN PROVINCE,Gatsibo,Murambi,Rwankuba,Nyagasambu
EASTERN PROVINCE,Gatsibo,Murambi,Rwankuba,Umwiga
EASTERN PROVINCE,Gatsibo,Murambi,Rwimitereri,Bushenyi
EASTERN PROVINCE,Gatsibo,Murambi,Rwimitereri,Byimana
EASTERN PROVINCE,Gatsibo,Murambi,Rwimitereri,Kibumba
EASTERN PROVINCE,Gatsibo,Murambi,Rwimitereri,Kigote
EASTERN PROVINCE,Gatsibo,Murambi,Rwimitereri,Kimondo
EASTERN PROVINCE,Gatsibo,Murambi,Rwimitereri,Nyakabanda
EASTERN PROVINCE,Gatsibo,Ngarama,Kigasha,Akabuye
EASTERN PROVINCE,Gatsibo,Ngarama,Kigasha,Akajevuba
EASTERN PROVINCE,Gatsibo,Ngarama,Kigasha,Byimana
EASTERN PROVINCE,Gatsibo,Ngarama,Kigasha,Iperu
EASTERN PROVINCE,Gatsibo,Ngarama,Kigasha,Kizunguruko
EASTERN PROVINCE,Gatsibo,Ngarama,Kigasha,Nyantojo
EASTERN PROVINCE,Gatsibo,Ngarama,Ngarama,Ibare
EASTERN PROVINCE,Gatsibo,Ngarama,Ngarama,Intsinzi
EASTERN PROVINCE,Gatsibo,Ngarama,Ngarama,Kiyovu
EASTERN PROVINCE,Gatsibo,Ngarama,Nyarubungo,Kintarama
EASTERN PROVINCE,Gatsibo,Ngarama,Nyarubungo,Rutovu
EASTERN PROVINCE,Gatsibo,Nyagihanga,Gitinda,Gatungo
EASTERN PROVINCE,Gatsibo,Nyagihanga,Gitinda,Kiziba
EASTERN PROVINCE,Gatsibo,Nyagihanga,Gitinda,Twegerane
EASTERN PROVINCE,Gatsibo,Nyagihanga,Kibare,Rugaragara
EASTERN PROVINCE,Gatsibo,Nyagihanga,Mayange,Ii
EASTERN PROVINCE,Gatsibo,Nyagihanga,Mayange,Rweza
EASTERN PROVINCE,Gatsibo,Nyagihanga,Murambi,Gishikiri
EASTERN PROVINCE,Gatsibo,Nyagihanga,Murambi,Kabeza
EASTERN PROVINCE,Gatsibo,Nyagihanga,Murambi,Munanira
EASTERN PROVINCE,Gatsibo,Nyagihanga,Murambi,Rukoma
EASTERN PROVINCE,Gatsibo,Nyagihanga,Nyagitabire,Byimana
EASTERN PROVINCE,Gatsibo,Nyagihanga,Nyagitabire,Kabudogo
EASTERN PROVINCE,Gatsibo,Nyagihanga,Nyagitabire,Kamurara
EASTERN PROVINCE,Gatsibo,Nyagihanga,Nyagitabire,Mpashani
EASTERN PROVINCE,Gatsibo,Nyagihanga,Nyagitabire,Nyamikamba
EASTERN PROVINCE,Gatsibo,Nyagihanga,Nyagitabire,Par-chance
EASTERN PROVINCE,Gatsibo,Remera,Bushobora,Agasenga
EASTERN PROVINCE,Gatsibo,Remera,Bushobora,I
EASTERN PROVINCE,Gatsibo,Remera,Bushobora,Ii
EASTERN PROVINCE,Gatsibo,Remera,Bushobora,Akamabuye
EASTERN PROVINCE,Gatsibo,Remera,Bushobora,Akankusi
EASTERN PROVINCE,Gatsibo,Remera,Bushobora,Gumino
EASTERN PROVINCE,Gatsibo,Remera,Bushobora,Nyagatabire
EASTERN PROVINCE,Gatsibo,Remera,Bushobora,Rwagitima
EASTERN PROVINCE,Gatsibo,Remera,Butiruka,Akabuga
EASTERN PROVINCE,Gatsibo,Remera,Butiruka,Gasabo
EASTERN PROVINCE,Gatsibo,Remera,Butiruka,Urushenyi
EASTERN PROVINCE,Gatsibo,Remera,Kigabiro,Akabuga
EASTERN PROVINCE,Gatsibo,Remera,Kigabiro,Kigabiro
EASTERN PROVINCE,Gatsibo,Remera,Kigabiro,Runyinya
EASTERN PROVINCE,Gatsibo,Remera,Kigabiro,Rwamusaro
EASTERN PROVINCE,Gatsibo,Remera,Nyagakombe,Akababito
EASTERN PROVINCE,Gatsibo,Remera,Nyagakombe,Karufuri
EASTERN PROVINCE,Gatsibo,Remera,Nyagakombe,Nyakanga
EASTERN PROVINCE,Gatsibo,Remera,Nyagakombe,Nyaruhoko
EASTERN PROVINCE,Gatsibo,Remera,Rurenge,Rubare
EASTERN PROVINCE,Gatsibo,Remera,Rwarenga,Kabuye
EASTERN PROVINCE,Gatsibo,Remera,Rwarenga,Kigarama
EASTERN PROVINCE,Gatsibo,Remera,Rwarenga,Nyamugari
EASTERN PROVINCE,Gatsibo,Rugarama,Bugarama,Kabare
EASTERN PROVINCE,Gatsibo,Rugarama,Bugarama,Nyagasiga
EASTERN PROVINCE,Gatsibo,Rugarama,Bugarama,Rebero
EASTERN PROVINCE,Gatsibo,Rugarama,Gihuta,Ii
EASTERN PROVINCE,Gatsibo,Rugarama,Gihuta,Ibare
EASTERN PROVINCE,Gatsibo,Rugarama,Gihuta,I
EASTERN PROVINCE,Gatsibo,Rugarama,Kanyangese,Agakiri
EASTERN PROVINCE,Gatsibo,Rugarama,Kanyangese,Cyampirita
EASTERN PROVINCE,Gatsibo,Rugarama,Kanyangese,Kabeza
EASTERN PROVINCE,Gatsibo,Rugarama,Kanyangese,Nyabubare
EASTERN PROVINCE,Gatsibo,Rugarama,Kanyangese,Rebero
EASTERN PROVINCE,Gatsibo,Rugarama,Kanyangese,Remera
EASTERN PROVINCE,Gatsibo,Rugarama,Kanyangese,Rugazi
